"DATE","WS_2","WS_3","YEAR"
1962-01-01,0.309,0.246,"1962"
1962-01-02,0.3,0.25,"1962"
1962-01-03,0.29,0.249,"1962"
1962-01-04,0.283,0.237,"1962"
1962-01-05,0.276,0.211,"1962"
1962-01-06,0.679,0.441,"1962"
1962-01-07,1.278,1.016,"1962"
1962-01-08,0.86,0.623,"1962"
1962-01-09,0.717,0.485,"1962"
1962-01-10,0.614,0.43,"1962"
1962-01-11,0.559,0.404,"1962"
1962-01-12,0.484,0.357,"1962"
1962-01-13,0.43,0.301,"1962"
1962-01-14,0.384,0.267,"1962"
1962-01-15,6.431,5.142,"1962"
1962-01-16,10.967,8.573,"1962"
1962-01-17,2.813,2.855,"1962"
1962-01-18,1.404,1.492,"1962"
1962-01-19,1.094,1.143,"1962"
1962-01-20,1.008,0.984,"1962"
1962-01-21,0.889,0.808,"1962"
1962-01-22,0.809,0.78,"1962"
1962-01-23,0.791,0.764,"1962"
1962-01-24,0.676,0.685,"1962"
1962-01-25,0.585,0.628,"1962"
1962-01-26,0.573,0.549,"1962"
1962-01-27,0.578,0.578,"1962"
1962-01-28,0.446,0.472,"1962"
1962-01-29,0.403,0.396,"1962"
1962-01-30,0.438,0.375,"1962"
1962-01-31,0.445,0.386,"1962"
1962-02-01,0.411,0.386,"1962"
1962-02-02,0.355,0.389,"1962"
1962-02-03,0.381,0.405,"1962"
1962-02-04,0.381,0.398,"1962"
1962-02-05,0.397,0.411,"1962"
1962-02-06,0.605,0.612,"1962"
1962-02-07,0.51,0.444,"1962"
1962-02-08,0.438,0.389,"1962"
1962-02-09,0.372,0.382,"1962"
1962-02-10,0.336,0.369,"1962"
1962-02-11,0.318,0.347,"1962"
1962-02-12,0.329,0.321,"1962"
1962-02-13,0.331,0.306,"1962"
1962-02-14,0.308,0.304,"1962"
1962-02-15,0.279,0.306,"1962"
1962-02-16,0.275,0.303,"1962"
1962-02-17,0.29,0.316,"1962"
1962-02-18,0.259,0.292,"1962"
1962-02-19,0.286,0.281,"1962"
1962-02-20,0.318,0.301,"1962"
1962-02-21,0.284,0.278,"1962"
1962-02-22,0.265,0.298,"1962"
1962-02-23,0.263,0.291,"1962"
1962-02-24,0.27,0.295,"1962"
1962-02-25,0.254,0.281,"1962"
1962-02-26,0.318,0.327,"1962"
1962-02-27,0.325,0.364,"1962"
1962-02-28,0.325,0.373,"1962"
1962-03-01,0.329,0.356,"1962"
1962-03-02,0.335,0.337,"1962"
1962-03-03,0.326,0.354,"1962"
1962-03-04,0.326,0.371,"1962"
1962-03-05,0.34,0.344,"1962"
1962-03-06,0.348,0.31,"1962"
1962-03-07,0.363,0.322,"1962"
1962-03-08,0.489,0.404,"1962"
1962-03-09,0.698,0.542,"1962"
1962-03-10,0.993,0.767,"1962"
1962-03-11,1.223,0.949,"1962"
1962-03-12,1.242,0.956,"1962"
1962-03-13,0.986,0.813,"1962"
1962-03-14,0.845,0.692,"1962"
1962-03-15,0.778,0.663,"1962"
1962-03-16,0.758,0.62,"1962"
1962-03-17,0.732,0.626,"1962"
1962-03-18,0.712,0.591,"1962"
1962-03-19,0.703,0.586,"1962"
1962-03-20,0.715,0.615,"1962"
1962-03-21,0.857,0.735,"1962"
1962-03-22,0.965,0.776,"1962"
1962-03-23,1.305,1.022,"1962"
1962-03-24,1.52,1.029,"1962"
1962-03-25,1.634,1.057,"1962"
1962-03-26,1.402,0.947,"1962"
1962-03-27,1.893,1.055,"1962"
1962-03-28,5.571,2.914,"1962"
1962-03-29,9.325,5.376,"1962"
1962-03-30,26.525,16.195,"1962"
1962-03-31,28.671,22.127,"1962"
1962-04-01,32.439,30.587,"1962"
1962-04-02,13.299,13.289,"1962"
1962-04-03,5.841,5.774,"1962"
1962-04-04,4.52,4.245,"1962"
1962-04-05,7.773,6.107,"1962"
1962-04-06,14.757,10.367,"1962"
1962-04-07,44.514,37.623,"1962"
1962-04-08,37.82,37.978,"1962"
1962-04-09,18.7,21.187,"1962"
1962-04-10,15.708,16.839,"1962"
1962-04-11,7.853,8.918,"1962"
1962-04-12,5.713,6.851,"1962"
1962-04-13,4.566,5.329,"1962"
1962-04-14,3.47,3.797,"1962"
1962-04-15,3.438,3.371,"1962"
1962-04-16,3.231,2.966,"1962"
1962-04-17,2.961,2.592,"1962"
1962-04-18,3.076,2.827,"1962"
1962-04-19,2.925,2.961,"1962"
1962-04-20,2.795,3.221,"1962"
1962-04-21,2.701,3.874,"1962"
1962-04-22,2.553,4.78,"1962"
1962-04-23,3.159,7.129,"1962"
1962-04-24,2.415,3.926,"1962"
1962-04-25,1.935,2.705,"1962"
1962-04-26,1.661,2.222,"1962"
1962-04-27,1.562,2.159,"1962"
1962-04-28,1.587,2.205,"1962"
1962-04-29,1.505,1.922,"1962"
1962-04-30,9.203,10.502,"1962"
1962-05-01,6.052,6.6,"1962"
1962-05-02,4.225,4.517,"1962"
1962-05-03,5.271,5.5,"1962"
1962-05-04,5.585,5.894,"1962"
1962-05-05,3.993,4.135,"1962"
1962-05-06,3.851,3.909,"1962"
1962-05-07,3.842,3.902,"1962"
1962-05-08,2.783,2.706,"1962"
1962-05-09,2.134,2.164,"1962"
1962-05-10,1.767,1.783,"1962"
1962-05-11,1.519,1.604,"1962"
1962-05-12,1.328,1.402,"1962"
1962-05-13,1.174,1.224,"1962"
1962-05-14,1.307,1.295,"1962"
1962-05-15,1.365,1.304,"1962"
1962-05-16,1.243,1.248,"1962"
1962-05-17,1.15,1.177,"1962"
1962-05-18,1.134,1.142,"1962"
1962-05-19,1.171,1.225,"1962"
1962-05-20,1.206,1.27,"1962"
1962-05-21,4.804,3.033,"1962"
1962-05-22,2.757,2.265,"1962"
1962-05-23,1.745,1.528,"1962"
1962-05-24,8.005,7.471,"1962"
1962-05-25,7.076,7.033,"1962"
1962-05-26,3.209,3.331,"1962"
1962-05-27,2.104,2.196,"1962"
1962-05-28,1.467,1.554,"1962"
1962-05-29,1.095,1.135,"1962"
1962-05-30,0.872,0.887,"1962"
1962-05-31,0.699,0.69,"1962"
1962-06-01,0.55,0.525,"1962"
1962-06-02,0.418,0.402,"1962"
1962-06-03,0.349,0.318,"1962"
1962-06-04,0.26,0.258,"1962"
1962-06-05,0.222,0.214,"1962"
1962-06-06,0.393,0.354,"1962"
1962-06-07,0.264,0.275,"1962"
1962-06-08,0.167,0.181,"1962"
1962-06-09,0.112,0.124,"1962"
1962-06-10,0.074,0.095,"1962"
1962-06-11,0.068,0.095,"1962"
1962-06-12,0.097,0.134,"1962"
1962-06-13,0.119,0.125,"1962"
1962-06-14,0.077,0.082,"1962"
1962-06-15,0.053,0.066,"1962"
1962-06-16,0.035,0.056,"1962"
1962-06-17,0.034,0.048,"1962"
1962-06-18,0.026,0.033,"1962"
1962-06-19,0.027,0.052,"1962"
1962-06-20,0.038,0.078,"1962"
1962-06-21,0.033,0.053,"1962"
1962-06-22,0.024,0.036,"1962"
1962-06-23,0.05,0.064,"1962"
1962-06-24,0.11,0.135,"1962"
1962-06-25,0.146,0.113,"1962"
1962-06-26,0.064,0.068,"1962"
1962-06-27,0.042,0.054,"1962"
1962-06-28,0.025,0.03,"1962"
1962-06-29,0.019,0.024,"1962"
1962-06-30,0.009,0.019,"1962"
1962-07-01,0.006,0.018,"1962"
1962-07-02,0.003,0.016,"1962"
1962-07-03,0.002,0.018,"1962"
1962-07-04,0.002,0.018,"1962"
1962-07-05,0.002,0.017,"1962"
1962-07-06,0.001,0.024,"1962"
1962-07-07,0,0.027,"1962"
1962-07-08,0,0.015,"1962"
1962-07-09,0.012,0.041,"1962"
1962-07-10,0.003,0.034,"1962"
1962-07-11,0.004,0.019,"1962"
1962-07-12,0.003,0.015,"1962"
1962-07-13,0.002,0.028,"1962"
1962-07-14,0,0.027,"1962"
1962-07-15,0.002,0.032,"1962"
1962-07-16,0.003,0.027,"1962"
1962-07-17,0.001,0.021,"1962"
1962-07-18,0.004,0.022,"1962"
1962-07-19,0.001,0.035,"1962"
1962-07-20,0,0.037,"1962"
1962-07-21,0.008,0.043,"1962"
1962-07-22,0.011,0.026,"1962"
1962-07-23,0.009,0.025,"1962"
1962-07-24,0.011,0.057,"1962"
1962-07-25,0.005,0.035,"1962"
1962-07-26,0.007,0.073,"1962"
1962-07-27,0.002,0.065,"1962"
1962-07-28,0.002,0.031,"1962"
1962-07-29,0.002,0.019,"1962"
1962-07-30,0.001,0.022,"1962"
1962-07-31,0.001,0.021,"1962"
1962-08-01,0.002,0.022,"1962"
1962-08-02,0.002,0.017,"1962"
1962-08-03,0.003,0.015,"1962"
1962-08-04,0.001,0.012,"1962"
1962-08-05,0.004,0.018,"1962"
1962-08-06,0.004,0.033,"1962"
1962-08-07,0.042,0.181,"1962"
1962-08-08,0.19,0.217,"1962"
1962-08-09,0.08,0.092,"1962"
1962-08-10,0.173,0.169,"1962"
1962-08-11,0.354,0.353,"1962"
1962-08-12,0.111,0.104,"1962"
1962-08-13,0.037,0.053,"1962"
1962-08-14,0.142,0.148,"1962"
1962-08-15,0.343,0.242,"1962"
1962-08-16,0.085,0.076,"1962"
1962-08-17,0.059,0.07,"1962"
1962-08-18,0.072,0.078,"1962"
1962-08-19,0.048,0.042,"1962"
1962-08-20,0.046,0.035,"1962"
1962-08-21,0.075,0.045,"1962"
1962-08-22,0.028,0.036,"1962"
1962-08-23,0.016,0.031,"1962"
1962-08-24,0.014,0.031,"1962"
1962-08-25,0.014,0.025,"1962"
1962-08-26,0.012,0.023,"1962"
1962-08-27,0.007,0.023,"1962"
1962-08-28,0.007,0.017,"1962"
1962-08-29,0.028,0.055,"1962"
1962-08-30,0.024,0.046,"1962"
1962-08-31,0.012,0.027,"1962"
1962-09-01,0.012,0.03,"1962"
1962-09-02,0.009,0.038,"1962"
1962-09-03,0.007,0.02,"1962"
1962-09-04,0.005,0.013,"1962"
1962-09-05,0.013,0.017,"1962"
1962-09-06,0.028,0.076,"1962"
1962-09-07,0.009,0.04,"1962"
1962-09-08,0.006,0.028,"1962"
1962-09-09,0.004,0.021,"1962"
1962-09-10,0.005,0.017,"1962"
1962-09-11,0.032,0.061,"1962"
1962-09-12,0.015,0.038,"1962"
1962-09-13,0.012,0.05,"1962"
1962-09-14,0.009,0.029,"1962"
1962-09-15,0.008,0.022,"1962"
1962-09-16,0.008,0.019,"1962"
1962-09-17,0.028,0.089,"1962"
1962-09-18,0.481,0.48,"1962"
1962-09-19,0.169,0.09,"1962"
1962-09-20,0.075,0.046,"1962"
1962-09-21,0.062,0.035,"1962"
1962-09-22,0.048,0.031,"1962"
1962-09-23,0.052,0.026,"1962"
1962-09-24,0.041,0.025,"1962"
1962-09-25,0.026,0.026,"1962"
1962-09-26,0.09,0.061,"1962"
1962-09-27,0.108,0.077,"1962"
1962-09-28,0.117,0.102,"1962"
1962-09-29,0.109,0.077,"1962"
1962-09-30,0.081,0.056,"1962"
1962-10-01,0.063,0.043,"1962"
1962-10-02,0.056,0.034,"1962"
1962-10-03,0.051,0.03,"1962"
1962-10-04,0.045,0.028,"1962"
1962-10-05,0.384,0.337,"1962"
1962-10-06,43.896,26.967,"1962"
1962-10-07,36.036,31.241,"1962"
1962-10-08,6.846,6.208,"1962"
1962-10-09,6.45,5.486,"1962"
1962-10-10,4.41,3.636,"1962"
1962-10-11,3.388,2.787,"1962"
1962-10-12,3.146,2.521,"1962"
1962-10-13,2.911,2.317,"1962"
1962-10-14,2.035,1.617,"1962"
1962-10-15,1.504,1.307,"1962"
1962-10-16,1.3,1.14,"1962"
1962-10-17,1.186,1.045,"1962"
1962-10-18,1.045,0.918,"1962"
1962-10-19,0.947,0.806,"1962"
1962-10-20,0.896,0.735,"1962"
1962-10-21,1.188,0.896,"1962"
1962-10-22,1.321,0.927,"1962"
1962-10-23,2.001,1.748,"1962"
1962-10-24,2.439,1.926,"1962"
1962-10-25,1.594,1.239,"1962"
1962-10-26,1.273,1.026,"1962"
1962-10-27,1.063,0.924,"1962"
1962-10-28,1.05,0.929,"1962"
1962-10-29,1.375,1.229,"1962"
1962-10-30,1.241,0.976,"1962"
1962-10-31,10.864,9.006,"1962"
1962-11-01,13.667,15.001,"1962"
1962-11-02,5.265,5.088,"1962"
1962-11-03,3.289,3.022,"1962"
1962-11-04,4.566,3.929,"1962"
1962-11-05,3.718,3.094,"1962"
1962-11-06,2.537,2.124,"1962"
1962-11-07,2.076,1.707,"1962"
1962-11-08,1.823,1.47,"1962"
1962-11-09,1.637,1.306,"1962"
1962-11-10,3.072,2.428,"1962"
1962-11-11,9.027,7.756,"1962"
1962-11-12,4.518,3.875,"1962"
1962-11-13,3.154,2.592,"1962"
1962-11-14,2.437,2.016,"1962"
1962-11-15,1.976,1.662,"1962"
1962-11-16,1.736,1.448,"1962"
1962-11-17,1.596,1.245,"1962"
1962-11-18,1.546,1.142,"1962"
1962-11-19,1.373,1.013,"1962"
1962-11-20,1.236,0.936,"1962"
1962-11-21,1.146,0.916,"1962"
1962-11-22,6.281,5.097,"1962"
1962-11-23,4.761,3.705,"1962"
1962-11-24,2.851,2.309,"1962"
1962-11-25,2.131,1.753,"1962"
1962-11-26,1.819,1.459,"1962"
1962-11-27,1.651,1.298,"1962"
1962-11-28,1.83,1.419,"1962"
1962-11-29,2.134,1.796,"1962"
1962-11-30,2.086,1.908,"1962"
1962-12-01,1.869,1.791,"1962"
1962-12-02,1.655,1.501,"1962"
1962-12-03,1.471,1.332,"1962"
1962-12-04,1.34,1.218,"1962"
1962-12-05,1.259,1.167,"1962"
1962-12-06,2.939,2.692,"1962"
1962-12-07,6.019,5.43,"1962"
1962-12-08,3.086,2.781,"1962"
1962-12-09,2.24,2.036,"1962"
1962-12-10,1.927,1.771,"1962"
1962-12-11,1.605,1.437,"1962"
1962-12-12,1.415,1.171,"1962"
1962-12-13,1.24,1.064,"1962"
1962-12-14,1.128,0.956,"1962"
1962-12-15,1.031,0.853,"1962"
1962-12-16,0.934,0.761,"1962"
1962-12-17,0.854,0.703,"1962"
1962-12-18,0.819,0.711,"1962"
1962-12-19,0.777,0.631,"1962"
1962-12-20,0.77,0.552,"1962"
1962-12-21,0.718,0.473,"1962"
1962-12-22,0.618,0.482,"1962"
1962-12-23,0.55,0.492,"1962"
1962-12-24,0.561,0.539,"1962"
1962-12-25,0.611,0.489,"1962"
1962-12-26,0.592,0.503,"1962"
1962-12-27,0.577,0.477,"1962"
1962-12-28,0.567,0.467,"1962"
1962-12-29,0.545,0.455,"1962"
1962-12-30,0.57,0.507,"1962"
1962-12-31,0.556,0.494,"1962"
1963-01-01,1.878,0.435,"1963"
1963-01-02,1.833,0.408,"1963"
1963-01-03,1.804,0.384,"1963"
1963-01-04,1.799,0.384,"1963"
1963-01-05,1.799,0.389,"1963"
1963-01-06,1.799,0.394,"1963"
1963-01-07,1.799,0.397,"1963"
1963-01-08,0.855,0.402,"1963"
1963-01-09,0.536,0.412,"1963"
1963-01-10,0.548,0.41,"1963"
1963-01-11,0.575,0.405,"1963"
1963-01-12,0.573,0.41,"1963"
1963-01-13,0.565,0.427,"1963"
1963-01-14,0.558,0.419,"1963"
1963-01-15,0.537,0.412,"1963"
1963-01-16,0.517,0.402,"1963"
1963-01-17,0.487,0.367,"1963"
1963-01-18,0.486,0.371,"1963"
1963-01-19,0.483,0.386,"1963"
1963-01-20,0.518,0.417,"1963"
1963-01-21,0.553,0.433,"1963"
1963-01-22,0.528,0.405,"1963"
1963-01-23,0.55,0.392,"1963"
1963-01-24,0.562,0.401,"1963"
1963-01-25,0.518,0.381,"1963"
1963-01-26,0.484,0.358,"1963"
1963-01-27,0.507,0.395,"1963"
1963-01-28,0.482,0.372,"1963"
1963-01-29,0.477,0.335,"1963"
1963-01-30,0.47,0.349,"1963"
1963-01-31,0.463,0.349,"1963"
1963-02-01,0.46,0.329,"1963"
1963-02-02,0.493,0.339,"1963"
1963-02-03,0.488,0.348,"1963"
1963-02-04,0.422,0.323,"1963"
1963-02-05,0.431,0.324,"1963"
1963-02-06,0.461,0.337,"1963"
1963-02-07,0.493,0.347,"1963"
1963-02-08,0.459,0.337,"1963"
1963-02-09,0.439,0.316,"1963"
1963-02-10,0.455,0.319,"1963"
1963-02-11,0.451,0.326,"1963"
1963-02-12,0.465,0.324,"1963"
1963-02-13,0.481,0.34,"1963"
1963-02-14,0.443,0.329,"1963"
1963-02-15,0.471,0.322,"1963"
1963-02-16,0.475,0.31,"1963"
1963-02-17,0.461,0.31,"1963"
1963-02-18,0.469,0.332,"1963"
1963-02-19,0.482,0.346,"1963"
1963-02-20,0.523,0.362,"1963"
1963-02-21,0.475,0.356,"1963"
1963-02-22,0.456,0.334,"1963"
1963-02-23,0.444,0.325,"1963"
1963-02-24,0.449,0.33,"1963"
1963-02-25,0.47,0.358,"1963"
1963-02-26,0.444,0.346,"1963"
1963-02-27,0.453,0.335,"1963"
1963-02-28,0.474,0.329,"1963"
1963-03-01,0.465,0.317,"1963"
1963-03-02,0.451,0.325,"1963"
1963-03-03,0.435,0.315,"1963"
1963-03-04,0.391,0.316,"1963"
1963-03-05,0.396,0.318,"1963"
1963-03-06,0.47,0.338,"1963"
1963-03-07,0.483,0.336,"1963"
1963-03-08,0.451,0.307,"1963"
1963-03-09,0.499,0.314,"1963"
1963-03-10,0.504,0.332,"1963"
1963-03-11,0.495,0.316,"1963"
1963-03-12,0.508,0.322,"1963"
1963-03-13,0.601,0.381,"1963"
1963-03-14,0.747,0.444,"1963"
1963-03-15,0.642,0.396,"1963"
1963-03-16,0.607,0.381,"1963"
1963-03-17,0.645,0.391,"1963"
1963-03-18,0.679,0.414,"1963"
1963-03-19,0.705,0.437,"1963"
1963-03-20,0.892,0.557,"1963"
1963-03-21,0.781,0.501,"1963"
1963-03-22,0.806,0.486,"1963"
1963-03-23,0.779,0.462,"1963"
1963-03-24,0.882,0.539,"1963"
1963-03-25,2.61,1.536,"1963"
1963-03-26,14.393,8.626,"1963"
1963-03-27,24.16,16.967,"1963"
1963-03-28,11.384,9.518,"1963"
1963-03-29,7.397,6.037,"1963"
1963-03-30,6.751,5.514,"1963"
1963-03-31,9.369,7.738,"1963"
1963-04-01,12.645,9.327,"1963"
1963-04-02,23.967,18.392,"1963"
1963-04-03,25.432,22.869,"1963"
1963-04-04,16.132,14.673,"1963"
1963-04-05,10.153,9.554,"1963"
1963-04-06,7.43,6.152,"1963"
1963-04-07,7.804,6.251,"1963"
1963-04-08,10.172,8.082,"1963"
1963-04-09,10.495,7.901,"1963"
1963-04-10,7.794,6.09,"1963"
1963-04-11,5.585,4.366,"1963"
1963-04-12,9.744,6.335,"1963"
1963-04-13,13.181,8.842,"1963"
1963-04-14,13.024,9.889,"1963"
1963-04-15,13.26,10.043,"1963"
1963-04-16,17.004,14.284,"1963"
1963-04-17,13.299,11.666,"1963"
1963-04-18,16.382,16.401,"1963"
1963-04-19,12.037,12.846,"1963"
1963-04-20,24.408,26.958,"1963"
1963-04-21,15.416,18.677,"1963"
1963-04-22,14.512,16.688,"1963"
1963-04-23,7.02,6.93,"1963"
1963-04-24,5.897,5.13,"1963"
1963-04-25,5.31,4.507,"1963"
1963-04-26,4.306,3.77,"1963"
1963-04-27,3.719,3.362,"1963"
1963-04-28,3.49,3.359,"1963"
1963-04-29,3.281,3.674,"1963"
1963-04-30,22.852,24.035,"1963"
1963-05-01,24.054,24.203,"1963"
1963-05-02,7.606,8.059,"1963"
1963-05-03,4.809,4.846,"1963"
1963-05-04,3.716,3.824,"1963"
1963-05-05,3.248,3.334,"1963"
1963-05-06,2.725,2.592,"1963"
1963-05-07,2.245,2.126,"1963"
1963-05-08,2.787,2.36,"1963"
1963-05-09,3.767,2.87,"1963"
1963-05-10,3.586,2.227,"1963"
1963-05-11,3.897,2.457,"1963"
1963-05-12,4.602,3.212,"1963"
1963-05-13,3.391,3.017,"1963"
1963-05-14,2.638,2.299,"1963"
1963-05-15,2.163,1.856,"1963"
1963-05-16,1.834,1.616,"1963"
1963-05-17,1.628,1.419,"1963"
1963-05-18,4.589,3.88,"1963"
1963-05-19,6.998,5.798,"1963"
1963-05-20,4.337,3.65,"1963"
1963-05-21,3.683,3.295,"1963"
1963-05-22,3.002,2.719,"1963"
1963-05-23,2.463,2.158,"1963"
1963-05-24,2.04,1.781,"1963"
1963-05-25,1.691,1.523,"1963"
1963-05-26,1.442,1.301,"1963"
1963-05-27,1.181,1.103,"1963"
1963-05-28,1.007,0.883,"1963"
1963-05-29,0.9,0.776,"1963"
1963-05-30,0.875,0.783,"1963"
1963-05-31,0.775,0.666,"1963"
1963-06-01,0.605,0.499,"1963"
1963-06-02,0.469,0.37,"1963"
1963-06-03,0.357,0.279,"1963"
1963-06-04,0.287,0.208,"1963"
1963-06-05,0.218,0.161,"1963"
1963-06-06,0.194,0.126,"1963"
1963-06-07,0.2,0.12,"1963"
1963-06-08,0.148,0.101,"1963"
1963-06-09,0.141,0.105,"1963"
1963-06-10,0.133,0.099,"1963"
1963-06-11,0.151,0.127,"1963"
1963-06-12,0.254,0.214,"1963"
1963-06-13,0.296,0.235,"1963"
1963-06-14,0.321,0.288,"1963"
1963-06-15,0.608,0.486,"1963"
1963-06-16,0.281,0.231,"1963"
1963-06-17,0.194,0.144,"1963"
1963-06-18,0.156,0.127,"1963"
1963-06-19,0.129,0.112,"1963"
1963-06-20,0.144,0.12,"1963"
1963-06-21,0.844,0.725,"1963"
1963-06-22,0.429,0.349,"1963"
1963-06-23,0.241,0.18,"1963"
1963-06-24,0.13,0.098,"1963"
1963-06-25,0.085,0.07,"1963"
1963-06-26,0.063,0.045,"1963"
1963-06-27,0.044,0.031,"1963"
1963-06-28,0.041,0.034,"1963"
1963-06-29,0.065,0.037,"1963"
1963-06-30,0.043,0.037,"1963"
1963-07-01,0.045,0.025,"1963"
1963-07-02,0.038,0.019,"1963"
1963-07-03,0.029,0.016,"1963"
1963-07-04,0.025,0.015,"1963"
1963-07-05,0.021,0.028,"1963"
1963-07-06,0.009,0.023,"1963"
1963-07-07,0.008,0.032,"1963"
1963-07-08,0.076,0.303,"1963"
1963-07-09,0.222,0.268,"1963"
1963-07-10,0.081,0.07,"1963"
1963-07-11,0.035,0.04,"1963"
1963-07-12,0.025,0.029,"1963"
1963-07-13,0.018,0.03,"1963"
1963-07-14,0.018,0.032,"1963"
1963-07-15,0.048,0.114,"1963"
1963-07-16,0.08,0.066,"1963"
1963-07-17,0.067,0.034,"1963"
1963-07-18,0.038,0.044,"1963"
1963-07-19,0.024,0.035,"1963"
1963-07-20,0.022,0.024,"1963"
1963-07-21,0.024,0.024,"1963"
1963-07-22,0.021,0.024,"1963"
1963-07-23,0.007,0.021,"1963"
1963-07-24,0.007,0.017,"1963"
1963-07-25,0.004,0.013,"1963"
1963-07-26,0.001,0.011,"1963"
1963-07-27,0,0.011,"1963"
1963-07-28,0,0.011,"1963"
1963-07-29,0,0.014,"1963"
1963-07-30,0.001,0.016,"1963"
1963-07-31,0,0.015,"1963"
1963-08-01,0,0.014,"1963"
1963-08-02,0.019,0.068,"1963"
1963-08-03,0.014,0.05,"1963"
1963-08-04,0.024,0.111,"1963"
1963-08-05,0.005,0.035,"1963"
1963-08-06,0.002,0.023,"1963"
1963-08-07,0.003,0.021,"1963"
1963-08-08,0.003,0.023,"1963"
1963-08-09,0.001,0.015,"1963"
1963-08-10,0,0.009,"1963"
1963-08-11,0,0.004,"1963"
1963-08-12,0,0.01,"1963"
1963-08-13,0.018,0.112,"1963"
1963-08-14,0.708,0.673,"1963"
1963-08-15,0.159,0.152,"1963"
1963-08-16,0.048,0.061,"1963"
1963-08-17,0.024,0.035,"1963"
1963-08-18,0.04,0.067,"1963"
1963-08-19,0.028,0.048,"1963"
1963-08-20,0.187,0.214,"1963"
1963-08-21,0.224,0.146,"1963"
1963-08-22,0.068,0.054,"1963"
1963-08-23,0.105,0.125,"1963"
1963-08-24,0.569,0.352,"1963"
1963-08-25,0.266,0.176,"1963"
1963-08-26,0.134,0.093,"1963"
1963-08-27,0.056,0.051,"1963"
1963-08-28,0.03,0.034,"1963"
1963-08-29,0.07,0.073,"1963"
1963-08-30,0.153,0.125,"1963"
1963-08-31,0.126,0.085,"1963"
1963-09-01,0.764,0.044,"1963"
1963-09-02,0.075,0.028,"1963"
1963-09-03,0.023,0.025,"1963"
1963-09-04,0.026,0.029,"1963"
1963-09-05,0.024,0.026,"1963"
1963-09-06,0.017,0.022,"1963"
1963-09-07,0.009,0.02,"1963"
1963-09-08,0.001,0.017,"1963"
1963-09-09,0.003,0.015,"1963"
1963-09-10,0.004,0.015,"1963"
1963-09-11,0.004,0.014,"1963"
1963-09-12,0.005,0.016,"1963"
1963-09-13,0.004,0.026,"1963"
1963-09-14,0.002,0.02,"1963"
1963-09-15,0.003,0.023,"1963"
1963-09-16,0.001,0.016,"1963"
1963-09-17,0,0.013,"1963"
1963-09-18,0,0.013,"1963"
1963-09-19,0,0.014,"1963"
1963-09-20,0,0.011,"1963"
1963-09-21,0,0.01,"1963"
1963-09-22,0,0.011,"1963"
1963-09-23,0,0.01,"1963"
1963-09-24,0,0.011,"1963"
1963-09-25,0,0.011,"1963"
1963-09-26,0,0.01,"1963"
1963-09-27,0,0.009,"1963"
1963-09-28,0,0.011,"1963"
1963-09-29,0.026,0.13,"1963"
1963-09-30,0.009,0.057,"1963"
1963-10-01,0.003,0.024,"1963"
1963-10-02,0.004,0.019,"1963"
1963-10-03,0.023,0.058,"1963"
1963-10-04,0.017,0.061,"1963"
1963-10-05,0.009,0.026,"1963"
1963-10-06,0.006,0.021,"1963"
1963-10-07,0.004,0.028,"1963"
1963-10-08,0.004,0.033,"1963"
1963-10-09,0.002,0.026,"1963"
1963-10-10,0.002,0.018,"1963"
1963-10-11,0.006,0.027,"1963"
1963-10-12,0.006,0.049,"1963"
1963-10-13,0.008,0.052,"1963"
1963-10-14,0.005,0.04,"1963"
1963-10-15,0.006,0.029,"1963"
1963-10-16,0.008,0.028,"1963"
1963-10-17,0.006,0.032,"1963"
1963-10-18,0.006,0.04,"1963"
1963-10-19,0.006,0.044,"1963"
1963-10-20,0.009,0.043,"1963"
1963-10-21,0.01,0.025,"1963"
1963-10-22,0.006,0.02,"1963"
1963-10-23,0.004,0.02,"1963"
1963-10-24,0.007,0.018,"1963"
1963-10-25,0.007,0.018,"1963"
1963-10-26,0.007,0.02,"1963"
1963-10-27,0.007,0.02,"1963"
1963-10-28,0.008,0.027,"1963"
1963-10-29,0.012,0.047,"1963"
1963-10-30,0.015,0.089,"1963"
1963-10-31,0.022,0.08,"1963"
1963-11-01,0.376,0.446,"1963"
1963-11-02,0.681,0.365,"1963"
1963-11-03,0.45,0.241,"1963"
1963-11-04,0.451,0.191,"1963"
1963-11-05,0.518,0.29,"1963"
1963-11-06,0.597,0.412,"1963"
1963-11-07,2.257,1.638,"1963"
1963-11-08,7.875,5.108,"1963"
1963-11-09,15.855,12.187,"1963"
1963-11-10,3.958,2.877,"1963"
1963-11-11,2.6,1.764,"1963"
1963-11-12,2.668,1.729,"1963"
1963-11-13,2.368,1.687,"1963"
1963-11-14,1.793,1.341,"1963"
1963-11-15,1.418,1.068,"1963"
1963-11-16,1.232,0.88,"1963"
1963-11-17,1.094,0.753,"1963"
1963-11-18,1.543,1.177,"1963"
1963-11-19,6.706,5.325,"1963"
1963-11-20,3.275,2.723,"1963"
1963-11-21,2.297,1.955,"1963"
1963-11-22,2.154,1.886,"1963"
1963-11-23,3.795,3.088,"1963"
1963-11-24,7.025,6.104,"1963"
1963-11-25,2.952,2.758,"1963"
1963-11-26,2.02,1.878,"1963"
1963-11-27,1.525,1.501,"1963"
1963-11-28,1.217,1.183,"1963"
1963-11-29,2.835,2.581,"1963"
1963-11-30,17.39,17.287,"1963"
1963-12-01,4.788,5.876,"1963"
1963-12-02,2.925,3.055,"1963"
