"DATE","WS_2","WS_3","YEAR"
1966-05-02,0,0,"1966"
1966-05-03,2.1,1.8,"1966"
1966-05-04,2.5,3.1,"1966"
1966-05-05,1,1,"1966"
1966-05-06,3.4,3.6,"1966"
1966-05-07,8.3,8.5,"1966"
1966-05-08,0,0,"1966"
1966-05-09,3,2.5,"1966"
1966-05-10,17.3,18.8,"1966"
1966-05-11,0,0,"1966"
1966-05-12,6.1,5.3,"1966"
1966-05-13,13.1,14.1,"1966"
1966-05-14,0,0,"1966"
1966-05-15,0,0,"1966"
1966-05-16,3.3,3.4,"1966"
1966-05-17,1.2,1.3,"1966"
1966-05-18,1.9,2.1,"1966"
1966-05-19,12.6,12.8,"1966"
1966-05-20,1.2,1.3,"1966"
1966-05-21,0,0,"1966"
1966-05-22,0,0,"1966"
1966-05-23,0,0,"1966"
1966-05-24,0,0,"1966"
1966-05-25,0,0,"1966"
1966-05-26,0,0,"1966"
1966-05-27,0,0,"1966"
1966-05-28,5.4,5.1,"1966"
1966-05-29,1.4,1.5,"1966"
1966-05-30,0,0,"1966"
1966-05-31,0,0,"1966"
1966-06-01,0,0,"1966"
1966-06-02,0,0,"1966"
1966-06-03,0,0,"1966"
1966-06-04,0,0,"1966"
1966-06-05,22.5,22,"1966"
1966-06-06,0.7,0.5,"1966"
1966-06-07,0,0,"1966"
1966-06-08,0.8,0.7,"1966"
1966-06-09,8.8,9.1,"1966"
1966-06-10,34.5,35.5,"1966"
1966-06-11,0,0,"1966"
1966-06-12,0,0,"1966"
1966-06-13,0,0,"1966"
1966-06-14,7.3,7.2,"1966"
1966-06-15,2.8,2.9,"1966"
1966-06-16,13.4,13.7,"1966"
1966-06-17,0,0,"1966"
1966-06-18,0,0,"1966"
1966-06-19,0,0,"1966"
1966-06-20,0,0,"1966"
1966-06-21,0,0,"1966"
1966-06-22,0,0,"1966"
1966-06-23,0,0,"1966"
1966-06-24,0,0,"1966"
1966-06-25,6,5.8,"1966"
1966-06-26,3.7,3.4,"1966"
1966-06-27,0,0,"1966"
1966-06-28,0,0,"1966"
1966-06-29,5.5,4.5,"1966"
1966-06-30,0.5,0.5,"1966"
1966-07-01,0,0,"1966"
1966-07-02,0,0,"1966"
1966-07-03,0,0,"1966"
1966-07-04,0,0,"1966"
1966-07-05,0,0,"1966"
1966-07-06,51.5,51.2,"1966"
1966-07-07,0,0,"1966"
1966-07-08,1.1,1.1,"1966"
1966-07-09,0,0,"1966"
1966-07-10,17.7,17.7,"1966"
1966-07-11,0,0,"1966"
1966-07-12,1.2,1.2,"1966"
1966-07-13,2.5,2.4,"1966"
1966-07-14,0,0,"1966"
1966-07-15,0,0,"1966"
1966-07-16,0,0,"1966"
1966-07-17,0,0,"1966"
1966-07-18,3.6,3.5,"1966"
1966-07-19,10.8,10.4,"1966"
1966-07-20,1.1,1,"1966"
1966-07-21,1.1,1.1,"1966"
1966-07-22,0,0,"1966"
1966-07-23,0,0,"1966"
1966-07-24,0,0,"1966"
1966-07-25,0,0,"1966"
1966-07-26,0,0,"1966"
1966-07-27,0,0,"1966"
1966-07-28,7.4,7.3,"1966"
1966-07-29,0,0,"1966"
1966-07-30,0,0,"1966"
1966-07-31,0,0,"1966"
1966-08-01,0,0,"1966"
1966-08-02,20.3,19.7,"1966"
1966-08-03,0,0,"1966"
1966-08-04,0,0,"1966"
1966-08-05,0,0,"1966"
1966-08-06,0,0,"1966"
1966-08-07,2.3,2.4,"1966"
1966-08-08,0,0,"1966"
1966-08-09,0,0,"1966"
1966-08-10,0.5,0.3,"1966"
1966-08-11,55.7,54.2,"1966"
1966-08-12,24.1,24.9,"1966"
1966-08-13,0.6,0.7,"1966"
1966-08-14,0,0,"1966"
1966-08-15,1.2,1.2,"1966"
1966-08-16,2.3,2.4,"1966"
1966-08-17,1.6,1.5,"1966"
1966-08-18,0,0,"1966"
1966-08-19,0,0,"1966"
1966-08-20,0,0,"1966"
1966-08-21,0,0,"1966"
1966-08-22,54.7,54.4,"1966"
1966-08-23,16.2,16,"1966"
1966-08-24,0.3,0.2,"1966"
1966-08-25,1,1.1,"1966"
1966-08-26,2.5,2.6,"1966"
1966-08-27,5.2,5.2,"1966"
1966-08-28,0,0,"1966"
1966-08-29,0,0,"1966"
1966-08-30,6.6,6.6,"1966"
1966-08-31,0,0,"1966"
1966-09-01,0,0,"1966"
1966-09-02,0,0,"1966"
1966-09-03,0,0,"1966"
1966-09-04,45.1,44.8,"1966"
1966-09-05,0,0,"1966"
1966-09-06,0,0,"1966"
1966-09-07,0,0,"1966"
1966-09-08,0,0,"1966"
1966-09-09,0,0,"1966"
1966-09-10,0,0,"1966"
1966-09-11,0,0,"1966"
1966-09-12,0,0,"1966"
1966-09-13,0,0,"1966"
1966-09-14,2.9,2.8,"1966"
1966-09-15,1.9,1.8,"1966"
1966-09-16,0,0,"1966"
1966-09-17,0,0,"1966"
1966-09-18,0,0,"1966"
1966-09-19,0,0,"1966"
1966-09-20,0,0,"1966"
1966-09-21,17.6,17.5,"1966"
1966-09-22,30.8,31.3,"1966"
1966-09-23,4.2,4.3,"1966"
1966-09-24,2.1,2.1,"1966"
1966-09-25,1,0.9,"1966"
1966-09-26,0,0,"1966"
1966-09-27,0,0,"1966"
1966-09-28,0,0,"1966"
1966-09-29,5.2,5.2,"1966"
1966-09-30,5.5,5.4,"1966"
1966-10-01,6.5,6.5,"1966"
1966-10-02,0,0,"1966"
1966-10-03,0,0,"1966"
1966-10-04,9.9,10.1,"1966"
1966-10-05,3.6,3.7,"1966"
1966-10-06,0,0,"1966"
1966-10-07,0,0,"1966"
1966-10-08,0,0,"1966"
1966-10-09,0,0,"1966"
1966-10-10,6.9,6.8,"1966"
1966-10-11,1.6,1.6,"1966"
1966-10-12,0,0,"1966"
1966-10-13,0,0,"1966"
1966-10-14,0,0,"1966"
1966-10-15,0,0,"1966"
1966-10-16,2.9,2.8,"1966"
1966-10-17,0,0,"1966"
1966-10-18,0,0,"1966"
1966-10-19,27,25,"1966"
1966-10-20,22.8,24.4,"1966"
1966-10-21,1.2,1.5,"1966"
1966-10-22,0,0,"1966"
1966-10-23,0,0,"1966"
1966-10-24,0,0,"1966"
1966-10-25,0,0,"1966"
1966-10-26,0,0,"1966"
1966-10-27,0,0,"1966"
1966-10-28,0,0,"1966"
1966-10-29,0,0,"1966"
1966-10-30,0,0,"1966"
1966-10-31,0,0,"1966"
1966-11-01,0,0,"1966"
1966-11-02,21.6,23.3,"1966"
1966-11-03,51.3,49.2,"1966"
1966-11-04,0,0,"1966"
1966-11-05,2.3,2.8,"1966"
1966-11-06,3.4,3.4,"1966"
1966-11-07,0,0,"1966"
1966-11-08,2.8,2.8,"1966"
1966-11-09,2.2,2,"1966"
1966-11-10,10.7,11,"1966"
1966-11-11,9.5,9.3,"1966"
1966-11-12,0,0,"1966"
1966-11-13,0,0,"1966"
1966-11-14,0,0,"1966"
1966-11-15,0,0,"1966"
1966-11-16,0.8,0.8,"1966"
1966-11-17,2,2.1,"1966"
1966-11-18,0.9,1,"1966"
1966-11-19,0,0,"1966"
1966-11-20,0,0,"1966"
1966-11-21,0,0,"1966"
1966-11-22,0,0,"1966"
1966-11-23,0,0,"1966"
1966-11-24,0,0,"1966"
1966-11-25,2.5,2.4,"1966"
1966-11-26,0,0,"1966"
1966-11-27,0,0,"1966"
1966-11-28,1.2,1.5,"1966"
1966-11-29,11,10.5,"1966"
1966-11-30,12.5,12,"1966"
1966-12-01,1.8,2,"1966"
1966-12-02,3.3,3.6,"1966"
1966-12-03,0,0,"1966"
1966-12-04,0,0,"1966"
1966-12-05,1.1,1.1,"1966"
1966-12-06,0,0,"1966"
1966-12-07,9.6,9.3,"1966"
1966-12-08,15.2,15.8,"1966"
1966-12-09,0,0,"1966"
1966-12-10,0,0,"1966"
1966-12-11,2.2,2.2,"1966"
1966-12-12,0,0,"1966"
1966-12-13,0.8,0.8,"1966"
1966-12-14,7.4,7.5,"1966"
1966-12-15,0,0,"1966"
1966-12-16,0.7,0.6,"1966"
1966-12-17,0,0,"1966"
1966-12-18,0,0,"1966"
1966-12-19,0,0,"1966"
1966-12-20,0,0,"1966"
1966-12-21,0,0,"1966"
1966-12-22,0,0,"1966"
1966-12-23,0.9,0.9,"1966"
1966-12-24,8,7.6,"1966"
1966-12-25,18.2,17.5,"1966"
1966-12-26,1.1,1.1,"1966"
1966-12-27,0,0,"1966"
1966-12-28,0,0,"1966"
1966-12-29,26.5,28.2,"1966"
1966-12-30,1.1,1.2,"1966"
1966-12-31,0,0,"1966"
1967-01-01,5.3,5.5,"1967"
1967-01-02,1,1,"1967"
1967-01-03,2.1,2.1,"1967"
1967-01-04,3.1,3.4,"1967"
1967-01-05,3.4,3.7,"1967"
1967-01-06,0.8,0.8,"1967"
1967-01-07,6.1,6,"1967"
1967-01-08,0.4,0.5,"1967"
1967-01-09,0,0,"1967"
1967-01-10,0,0,"1967"
1967-01-11,0.7,0.7,"1967"
1967-01-12,4,3.5,"1967"
1967-01-13,1.3,1.2,"1967"
1967-01-14,0.9,0.6,"1967"
1967-01-15,0.1,0.1,"1967"
1967-01-16,0,0,"1967"
1967-01-17,0,0,"1967"
1967-01-18,0,0,"1967"
1967-01-19,0,0,"1967"
1967-01-20,0,0,"1967"
1967-01-21,0,0,"1967"
1967-01-22,0,0,"1967"
1967-01-23,12.5,12.4,"1967"
1967-01-24,0,0,"1967"
1967-01-25,0.8,0.6,"1967"
1967-01-26,0.3,0.3,"1967"
1967-01-27,4,3.7,"1967"
1967-01-28,10.2,10.5,"1967"
1967-01-29,0.8,0.6,"1967"
1967-01-30,0,0,"1967"
1967-01-31,0,0,"1967"
1967-02-01,2.9,2.9,"1967"
1967-02-02,18.2,18.3,"1967"
1967-02-03,0,0,"1967"
1967-02-04,6.6,7.2,"1967"
1967-02-05,1.9,2,"1967"
1967-02-06,0,0,"1967"
1967-02-07,3.7,3.7,"1967"
1967-02-08,0,0,"1967"
1967-02-09,0,0,"1967"
1967-02-10,0,0,"1967"
1967-02-11,2.7,2.7,"1967"
1967-02-12,0,0,"1967"
1967-02-13,0,0,"1967"
1967-02-14,1,0.9,"1967"
1967-02-15,0,0,"1967"
1967-02-16,7.6,6.5,"1967"
1967-02-17,0,0,"1967"
1967-02-18,0,0,"1967"
1967-02-19,0,0,"1967"
1967-02-20,11.3,9.7,"1967"
1967-02-21,4.9,4.4,"1967"
1967-02-22,0,0,"1967"
1967-02-23,38.5,32,"1967"
1967-02-24,2.8,2.3,"1967"
1967-02-25,0,0,"1967"
1967-02-26,0,0,"1967"
1967-02-27,1.5,1.2,"1967"
1967-02-28,5.7,5.3,"1967"
1967-03-01,0.3,0.2,"1967"
1967-03-02,1,0.9,"1967"
1967-03-03,3.2,3.6,"1967"
1967-03-04,0.5,0.2,"1967"
1967-03-05,9,8.5,"1967"
1967-03-06,2,1.5,"1967"
1967-03-07,13.1,12.9,"1967"
1967-03-08,0,0,"1967"
1967-03-09,0,0,"1967"
1967-03-10,0,0,"1967"
1967-03-11,0,0,"1967"
1967-03-12,0,0,"1967"
1967-03-13,0,0,"1967"
1967-03-14,8.2,8,"1967"
1967-03-15,6.5,6.5,"1967"
1967-03-16,3.6,3.6,"1967"
1967-03-17,0,0,"1967"
1967-03-18,0,0,"1967"
1967-03-19,0,0,"1967"
1967-03-20,0,0,"1967"
1967-03-21,0,0,"1967"
1967-03-22,0,0,"1967"
1967-03-23,1,1,"1967"
1967-03-24,0,0,"1967"
1967-03-25,0,0,"1967"
1967-03-26,0,0,"1967"
1967-03-27,1.8,1.5,"1967"
1967-03-28,5,4.4,"1967"
1967-03-29,0,0,"1967"
1967-03-30,0,0,"1967"
1967-03-31,0,0,"1967"
1967-04-01,0,0,"1967"
1967-04-02,4.6,4.2,"1967"
1967-04-03,7.9,6.8,"1967"
1967-04-04,0,0,"1967"
1967-04-05,0,0,"1967"
1967-04-06,16.6,16.2,"1967"
1967-04-07,13.7,13.7,"1967"
1967-04-08,0,0,"1967"
1967-04-09,4.5,4.8,"1967"
1967-04-10,17.1,16,"1967"
1967-04-11,0,0,"1967"
1967-04-12,0,0,"1967"
1967-04-13,0,0,"1967"
1967-04-14,0,0,"1967"
1967-04-15,8.1,7.4,"1967"
1967-04-16,13.5,12.8,"1967"
1967-04-17,10.5,10.4,"1967"
1967-04-18,22.8,22.2,"1967"
1967-04-19,3.7,4.5,"1967"
1967-04-20,0,0,"1967"
1967-04-21,0,0,"1967"
1967-04-22,7.3,7,"1967"
1967-04-23,6,6.3,"1967"
1967-04-24,0.1,0.2,"1967"
1967-04-25,0,0,"1967"
1967-04-26,0,0,"1967"
1967-04-27,0,0,"1967"
1967-04-28,0,0,"1967"
1967-04-29,0,0,"1967"
1967-04-30,0,0,"1967"
1967-05-01,0,0,"1967"
1967-05-02,9.2,8.5,"1967"
1967-05-03,16.9,16.3,"1967"
1967-05-04,1.6,1.7,"1967"
1967-05-05,1.3,1.3,"1967"
1967-05-06,0,0,"1967"
1967-05-07,6.5,6.8,"1967"
1967-05-08,1.3,1.1,"1967"
1967-05-09,1.2,1.2,"1967"
1967-05-10,0.2,0.1,"1967"
1967-05-11,15,14.8,"1967"
1967-05-12,1.6,1.5,"1967"
1967-05-13,0,0,"1967"
1967-05-14,0.3,0.2,"1967"
1967-05-15,17.4,17.2,"1967"
1967-05-16,0,0,"1967"
1967-05-17,0,0,"1967"
1967-05-18,1.1,1.1,"1967"
1967-05-19,17.1,16.6,"1967"
1967-05-20,1.6,1.5,"1967"
1967-05-21,0,0,"1967"
1967-05-22,1.4,1.5,"1967"
1967-05-23,0,0,"1967"
1967-05-24,0.1,0.1,"1967"
1967-05-25,13,12.9,"1967"
1967-05-26,4,4,"1967"
1967-05-27,0,0,"1967"
1967-05-28,0,0,"1967"
1967-05-29,0,0,"1967"
1967-05-30,0,0,"1967"
1967-05-31,0,0,"1967"
1967-06-01,0,0,"1967"
1967-06-02,0,0,"1967"
1967-06-03,0,0,"1967"
1967-06-04,0,0,"1967"
1967-06-05,0,0,"1967"
1967-06-06,0,0,"1967"
1967-06-07,1.3,1.3,"1967"
1967-06-08,20.9,20.5,"1967"
1967-06-09,0,0,"1967"
1967-06-10,0,0,"1967"
1967-06-11,3.7,3.6,"1967"
1967-06-12,0,0,"1967"
1967-06-13,0.8,0.9,"1967"
1967-06-14,3.1,2.9,"1967"
1967-06-15,2.6,2.5,"1967"
1967-06-16,7.8,7.7,"1967"
1967-06-17,13.3,13.3,"1967"
1967-06-18,0.5,0.5,"1967"
1967-06-19,0,0,"1967"
1967-06-20,1.5,1.4,"1967"
1967-06-21,2.9,2.8,"1967"
1967-06-22,5.2,5.2,"1967"
1967-06-23,6.1,5.9,"1967"
1967-06-24,0,0,"1967"
1967-06-25,10.8,10.9,"1967"
1967-06-26,0,0,"1967"
1967-06-27,0,0,"1967"
1967-06-28,0,0,"1967"
1967-06-29,0,0,"1967"
1967-06-30,0,0,"1967"
1967-07-01,0,0,"1967"
1967-07-02,0,0,"1967"
1967-07-03,12.1,12.3,"1967"
1967-07-04,0,0,"1967"
1967-07-05,12.6,12.9,"1967"
1967-07-06,0,0,"1967"
1967-07-07,0,0,"1967"
1967-07-08,0,0,"1967"
1967-07-09,5.8,5.8,"1967"
1967-07-10,0,0,"1967"
1967-07-11,0,0,"1967"
1967-07-12,5.3,5.2,"1967"
1967-07-13,0,0,"1967"
1967-07-14,0.8,0.9,"1967"
1967-07-15,2.3,2,"1967"
1967-07-16,37.6,36.9,"1967"
1967-07-17,0,0,"1967"
1967-07-18,0,0,"1967"
1967-07-19,0,0,"1967"
1967-07-20,0,0,"1967"
1967-07-21,0,0,"1967"
1967-07-22,4.4,4.1,"1967"
1967-07-23,4.2,4.4,"1967"
1967-07-24,3.4,3.5,"1967"
1967-07-25,12,11.8,"1967"
1967-07-26,0,0,"1967"
1967-07-27,0.7,0.6,"1967"
1967-07-28,9.2,8.9,"1967"
1967-07-29,0,0,"1967"
1967-07-30,0,0,"1967"
1967-07-31,2.5,2.5,"1967"
1967-08-01,2.3,2.3,"1967"
1967-08-02,0,0,"1967"
1967-08-03,1.1,0.9,"1967"
1967-08-04,2,2.1,"1967"
1967-08-05,0,0,"1967"
1967-08-06,0,0,"1967"
1967-08-07,0,0,"1967"
1967-08-08,0,0,"1967"
1967-08-09,3.5,3.2,"1967"
1967-08-10,7,7.1,"1967"
1967-08-11,0,0,"1967"
1967-08-12,0,0,"1967"
1967-08-13,4.7,5.3,"1967"
1967-08-14,0.8,0.5,"1967"
1967-08-15,0,0,"1967"
1967-08-16,0,0,"1967"
1967-08-17,0,0,"1967"
1967-08-18,6.6,7.3,"1967"
1967-08-19,30.9,29.1,"1967"
1967-08-20,12.7,13.7,"1967"
1967-08-21,0,0,"1967"
1967-08-22,5.1,5.3,"1967"
1967-08-23,0,0,"1967"
1967-08-24,0,0,"1967"
1967-08-25,0,0,"1967"
1967-08-26,0,0,"1967"
1967-08-27,42.9,43.2,"1967"
1967-08-28,13.2,13,"1967"
1967-08-29,0,0,"1967"
1967-08-30,2.6,2.6,"1967"
1967-08-31,1.3,1.3,"1967"
1967-09-01,0,0,"1967"
1967-09-02,1.7,1.7,"1967"
1967-09-03,4.5,4.5,"1967"
1967-09-04,5.2,5.1,"1967"
1967-09-05,0,0,"1967"
1967-09-06,0,0,"1967"
1967-09-07,0,0,"1967"
1967-09-08,0,0,"1967"
1967-09-09,0,0,"1967"
1967-09-10,24.6,24.7,"1967"
1967-09-11,0,0,"1967"
1967-09-12,0,0,"1967"
1967-09-13,0,0,"1967"
1967-09-14,0,0,"1967"
1967-09-15,0,0,"1967"
1967-09-16,0,0,"1967"
1967-09-17,0,0,"1967"
1967-09-18,0,0,"1967"
1967-09-19,0,0,"1967"
1967-09-20,0,0,"1967"
1967-09-21,1,1.1,"1967"
1967-09-22,8.4,8.5,"1967"
1967-09-23,0,0,"1967"
1967-09-24,8.5,8.4,"1967"
1967-09-25,0.5,0.5,"1967"
1967-09-26,0,0,"1967"
1967-09-27,0,0,"1967"
1967-09-28,5,5.1,"1967"
1967-09-29,52.7,52.9,"1967"
1967-09-30,22.8,22.4,"1967"
1967-10-01,4.6,4.5,"1967"
1967-10-02,0,0,"1967"
1967-10-03,0,0,"1967"
1967-10-04,0,0,"1967"
1967-10-05,0,0,"1967"
1967-10-06,1.3,1.3,"1967"
1967-10-07,0,0,"1967"
1967-10-08,0,0,"1967"
1967-10-09,12,12,"1967"
1967-10-10,41.8,42.3,"1967"
1967-10-11,0.6,0.4,"1967"
1967-10-12,0.9,0.8,"1967"
1967-10-13,0,0,"1967"
1967-10-14,3.5,3.5,"1967"
1967-10-15,0,0,"1967"
1967-10-16,0,0,"1967"
1967-10-17,0,0,"1967"
1967-10-18,17.9,18,"1967"
1967-10-19,1.1,1,"1967"
1967-10-20,0.9,1.2,"1967"
1967-10-21,5.8,5.7,"1967"
1967-10-22,0.9,0.9,"1967"
1967-10-23,0,0,"1967"
1967-10-24,0,0,"1967"
1967-10-25,5.7,5.9,"1967"
1967-10-26,23,23.6,"1967"
1967-10-27,0,0,"1967"
1967-10-28,0,0,"1967"
1967-10-29,0.4,0.3,"1967"
1967-10-30,0,0,"1967"
1967-10-31,0,0,"1967"
1967-11-01,0,0,"1967"
1967-11-02,11.2,12.5,"1967"
1967-11-03,7.6,6.4,"1967"
1967-11-04,12.9,13.6,"1967"
1967-11-05,0.1,0.1,"1967"
1967-11-06,0,0,"1967"
1967-11-07,0,0,"1967"
1967-11-08,0.4,0.4,"1967"
1967-11-09,0,0,"1967"
1967-11-10,0,0,"1967"
1967-11-11,0,0,"1967"
1967-11-12,6.9,6.6,"1967"
1967-11-13,4.1,4,"1967"
1967-11-14,1.9,2,"1967"
1967-11-15,25,24.6,"1967"
1967-11-16,0,0,"1967"
1967-11-17,3.5,3.4,"1967"
1967-11-18,1.8,1.7,"1967"
1967-11-19,3.2,3.3,"1967"
1967-11-20,2.7,3,"1967"
1967-11-21,0,0,"1967"
1967-11-22,4.6,4.6,"1967"
1967-11-23,17.7,17.7,"1967"
1967-11-24,1.2,1.2,"1967"
1967-11-25,3.6,3.8,"1967"
1967-11-26,0.6,0.7,"1967"
1967-11-27,0.5,0.6,"1967"
1967-11-28,1.3,1.5,"1967"
1967-11-29,0.9,1,"1967"
1967-11-30,0,0,"1967"
1967-12-01,0,0,"1967"
1967-12-02,0,0,"1967"
1967-12-03,28.4,28,"1967"
1967-12-04,0,0,"1967"
1967-12-05,0,0,"1967"
1967-12-06,0,0,"1967"
1967-12-07,1,1.1,"1967"
1967-12-08,19.3,19.4,"1967"
1967-12-09,1,1,"1967"
1967-12-10,0,0,"1967"
1967-12-11,1.7,1.9,"1967"
1967-12-12,41.5,41.9,"1967"
1967-12-13,0.3,0.2,"1967"
1967-12-14,0,0,"1967"
1967-12-15,0,0,"1967"
1967-12-16,0,0,"1967"
1967-12-17,0,0,"1967"
1967-12-18,1.1,1.2,"1967"
1967-12-19,0.5,0.3,"1967"
1967-12-20,0,0,"1967"
1967-12-21,0.8,1,"1967"
1967-12-22,1.1,1.2,"1967"
1967-12-23,0,0,"1967"
1967-12-24,0,0,"1967"
1967-12-25,3.3,3.7,"1967"
1967-12-26,6.4,6.9,"1967"
1967-12-27,0,0,"1967"
1967-12-28,17.1,17.5,"1967"
1967-12-29,18.9,18.4,"1967"
1967-12-30,0,0,"1967"
1967-12-31,6.1,6,"1967"
1968-01-01,2.8,2.8,"1968"
1968-01-02,0.3,0.2,"1968"
1968-01-03,5.6,5.6,"1968"
1968-01-04,6,6.1,"1968"
1968-01-05,0,0,"1968"
1968-01-06,0.2,0.1,"1968"
1968-01-07,11.4,12.2,"1968"
1968-01-08,0,0,"1968"
1968-01-09,0,0,"1968"
1968-01-10,0,0,"1968"
1968-01-11,0,0,"1968"
1968-01-12,0,0,"1968"
1968-01-13,0,0,"1968"
1968-01-14,2.8,3.3,"1968"
1968-01-15,3.7,3.6,"1968"
1968-01-16,0,0,"1968"
1968-01-17,0,0,"1968"
1968-01-18,0,0,"1968"
1968-01-19,1.6,1.7,"1968"
1968-01-20,0,0,"1968"
1968-01-21,1.2,1.3,"1968"
1968-01-22,0,0,"1968"
1968-01-23,10.3,10.8,"1968"
1968-01-24,1.2,1.3,"1968"
1968-01-25,1.8,2,"1968"
1968-01-26,0,0,"1968"
1968-01-27,0,0,"1968"
1968-01-28,2.3,2.3,"1968"
1968-01-29,8.7,8.8,"1968"
1968-01-30,10.1,10.2,"1968"
1968-01-31,0.5,0.4,"1968"
1968-02-01,0.4,0.3,"1968"
1968-02-02,15.9,16.7,"1968"
1968-02-03,8.4,8.8,"1968"
1968-02-04,0.2,0.1,"1968"
1968-02-05,0,0,"1968"
1968-02-06,0,0,"1968"
1968-02-07,0,0,"1968"
1968-02-08,0,0,"1968"
1968-02-09,0,0,"1968"
1968-02-10,12.9,12.1,"1968"
1968-02-11,2.4,2.6,"1968"
1968-02-12,2.4,2.4,"1968"
1968-02-13,0,0,"1968"
1968-02-14,0.5,0.4,"1968"
1968-02-15,3,2.8,"1968"
1968-02-16,0,0,"1968"
1968-02-17,2.6,2.4,"1968"
1968-02-18,1.9,1.6,"1968"
1968-02-19,0.5,0.5,"1968"
1968-02-20,1.8,2.2,"1968"
1968-02-21,0,0,"1968"
1968-02-22,0.3,0.3,"1968"
1968-02-23,0,0,"1968"
1968-02-24,0,0,"1968"
1968-02-25,0,0,"1968"
1968-02-26,0,0,"1968"
1968-02-27,0,0,"1968"
1968-02-28,0,0,"1968"
1968-02-29,7.2,8.5,"1968"
1968-03-01,8.5,10.4,"1968"
1968-03-02,0,0,"1968"
1968-03-03,0.8,1,"1968"
1968-03-04,0,0,"1968"
1968-03-05,0,0,"1968"
1968-03-06,0,0,"1968"
1968-03-07,0,0,"1968"
1968-03-08,0,0,"1968"
1968-03-09,0,0,"1968"
1968-03-10,0,0,"1968"
1968-03-11,0,0,"1968"
1968-03-12,9.3,10.1,"1968"
1968-03-13,6.7,7.5,"1968"
1968-03-14,0,0,"1968"
1968-03-15,0,0,"1968"
1968-03-16,0.9,0.9,"1968"
1968-03-17,20.3,21.3,"1968"
1968-03-18,2,2.4,"1968"
1968-03-19,0,0,"1968"
1968-03-20,2.2,2.3,"1968"
1968-03-21,4.7,5,"1968"
1968-03-22,13.8,14.5,"1968"
1968-03-23,14.2,14.8,"1968"
1968-03-24,3.7,4.3,"1968"
1968-03-25,0,0,"1968"
1968-03-26,0,0,"1968"
1968-03-27,0.5,0.5,"1968"
1968-03-28,1.7,1.8,"1968"
1968-03-29,0,0,"1968"
1968-03-30,0,0,"1968"
1968-03-31,0,0,"1968"
1968-04-01,10.6,10.8,"1968"
1968-04-02,0,0,"1968"
1968-04-03,0,0,"1968"
1968-04-04,4.3,3.1,"1968"
1968-04-05,0.9,0.6,"1968"
1968-04-06,0,0,"1968"
1968-04-07,0,0,"1968"
1968-04-08,0.4,0.5,"1968"
1968-04-09,0,0,"1968"
1968-04-10,0.5,0.6,"1968"
1968-04-11,1.5,2,"1968"
1968-04-12,0,0,"1968"
1968-04-13,0,0,"1968"
1968-04-14,0,0,"1968"
1968-04-15,21.1,22.7,"1968"
1968-04-16,0,0,"1968"
1968-04-17,0,0,"1968"
1968-04-18,0,0,"1968"
1968-04-19,0,0,"1968"
1968-04-20,0,0,"1968"
1968-04-21,0,0,"1968"
1968-04-22,0,0,"1968"
1968-04-23,0,0,"1968"
1968-04-24,50,51,"1968"
1968-04-25,16.9,16.5,"1968"
1968-04-26,0,0,"1968"
1968-04-27,5.4,5.5,"1968"
1968-04-28,0,0,"1968"
1968-04-29,0,0,"1968"
1968-04-30,0,0,"1968"
1968-05-01,0,0,"1968"
1968-05-02,0,0,"1968"
1968-05-03,3.8,3.9,"1968"
1968-05-04,3.1,3,"1968"
1968-05-05,0,0,"1968"
1968-05-06,0,0,"1968"
1968-05-07,0,0,"1968"
1968-05-08,0,0,"1968"
1968-05-09,3.6,3.6,"1968"
1968-05-10,2.1,2.1,"1968"
1968-05-11,0,0,"1968"
1968-05-12,18.3,17.8,"1968"
1968-05-13,0,0,"1968"
1968-05-14,0,0,"1968"
1968-05-15,0,0,"1968"
1968-05-16,12.7,13.1,"1968"
1968-05-17,16.1,15.4,"1968"
1968-05-18,14.4,14.4,"1968"
1968-05-19,1.9,1.6,"1968"
1968-05-20,29.9,29.1,"1968"
1968-05-21,1.7,2.1,"1968"
1968-05-22,0.9,1,"1968"
1968-05-23,0,0,"1968"
1968-05-24,0,0,"1968"
1968-05-25,0,0,"1968"
1968-05-26,0,0,"1968"
1968-05-27,0,0,"1968"
1968-05-28,0,0,"1968"
1968-05-29,30.5,28.8,"1968"
1968-05-30,32.3,29.6,"1968"
1968-05-31,38.2,36.8,"1968"
1968-06-01,0,0,"1968"
1968-06-02,12,10.9,"1968"
1968-06-03,2.4,2.1,"1968"
1968-06-04,2.7,2.7,"1968"
1968-06-05,0,0,"1968"
1968-06-06,0,0,"1968"
1968-06-07,0,0,"1968"
1968-06-08,0,0,"1968"
1968-06-09,16.2,15.4,"1968"
1968-06-10,10.7,11.9,"1968"
1968-06-11,1.4,1.3,"1968"
1968-06-12,0.6,0.7,"1968"
1968-06-13,5,4.8,"1968"
1968-06-14,0,0,"1968"
1968-06-15,11.2,11.9,"1968"
1968-06-16,0,0,"1968"
1968-06-17,14.8,15.7,"1968"
1968-06-18,1.4,1.4,"1968"
1968-06-19,13.9,13.8,"1968"
1968-06-20,3.5,3.6,"1968"
1968-06-21,0.6,0.4,"1968"
1968-06-22,0,0,"1968"
1968-06-23,0,0,"1968"
1968-06-24,5.9,6.4,"1968"
1968-06-25,0,0,"1968"
1968-06-26,7.3,7.6,"1968"
1968-06-27,0.8,0.7,"1968"
1968-06-28,33.2,34.3,"1968"
